Execution time: 9776.224710464478 seconds

Number of crossovers applied: 29814
Number of mutations applied: 2441

Best individuals and their accuracies for each test:
Test 1 => Best Individual: 01101101, Fitness: 0.7987012987012987
Test 42486 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42487 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42488 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42489 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42490 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42491 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42492 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42493 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42494 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42495 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42496 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42497 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42498 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42499 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42500 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42501 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42502 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42503 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42504 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42505 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42506 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42507 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42508 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42509 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42510 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42511 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42512 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42513 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42514 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42515 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42516 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42517 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42518 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42519 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42520 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42521 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42522 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42523 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42524 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42525 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42526 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42527 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42528 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42529 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42530 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42531 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42532 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42533 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42534 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42535 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42536 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42537 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42538 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42539 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42540 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42541 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42542 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42543 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42544 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42545 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42546 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42547 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42548 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42549 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42550 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42551 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42552 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42553 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42554 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42555 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42556 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42557 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42558 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42559 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42560 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42561 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42562 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42563 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42564 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42565 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42566 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42567 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42568 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42569 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42570 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42571 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42572 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42573 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42574 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42575 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42576 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42577 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42578 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42579 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42580 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42581 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42582 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42583 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42584 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42585 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42586 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42587 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42588 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42589 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42590 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42591 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42592 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42593 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42594 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42595 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42596 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42597 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42598 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42599 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42600 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42601 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42602 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42603 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42604 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42605 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42606 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42607 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42608 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42609 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42610 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42611 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42612 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42613 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42614 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42615 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42616 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42617 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42618 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42619 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42620 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42621 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42622 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42623 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42624 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42625 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42626 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42627 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42628 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42629 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42630 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42631 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42632 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42633 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42634 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42635 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42636 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42637 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42638 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42639 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42640 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42641 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42642 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42643 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42644 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42645 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42646 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42647 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42648 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42649 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42650 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42651 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42652 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42653 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42654 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42655 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42656 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42657 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42658 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42659 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42660 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42661 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42662 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42663 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42664 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42665 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42666 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42667 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42668 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42669 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42670 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42671 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42672 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42673 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42674 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42675 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42676 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42677 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42678 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42679 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42680 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42681 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42682 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42683 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42684 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42685 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42686 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42687 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42688 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42689 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42690 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42691 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42692 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42693 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42694 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42695 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42696 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42697 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42698 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42699 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42700 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42701 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42702 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42703 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42704 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42705 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42706 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42707 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42708 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42709 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42710 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42711 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42712 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42713 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42714 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42715 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42716 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42717 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42718 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42719 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42720 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42721 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42722 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42723 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42724 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42725 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42726 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42727 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42728 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42729 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42730 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42731 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42732 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42733 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42734 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42735 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42736 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42737 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42738 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42739 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42740 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42741 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42742 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42743 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42744 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42745 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42746 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42747 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42748 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42749 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42750 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42751 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42752 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42753 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42754 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42755 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42756 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42757 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42758 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42759 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42760 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42761 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42762 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42763 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42764 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42765 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42766 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42767 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42768 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42769 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42770 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42771 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42772 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42773 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42774 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42775 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42776 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42777 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42778 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42779 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42780 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42781 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42782 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42783 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42784 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42785 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42786 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42787 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42788 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42789 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42790 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42791 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42792 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42793 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42794 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42795 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42796 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42797 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42798 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42799 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42800 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42801 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42802 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42803 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42804 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42805 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42806 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42807 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42808 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42809 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42810 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42811 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42812 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42813 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42814 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42815 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42816 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42817 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42818 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42819 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42820 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42821 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42822 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42823 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42824 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42825 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42826 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42827 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42828 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42829 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42830 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42831 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42832 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42833 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42834 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42835 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42836 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42837 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42838 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42839 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42840 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42841 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42842 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42843 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42844 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42845 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42846 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42847 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42848 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42849 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42850 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42851 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42852 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42853 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42854 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42855 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42856 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42857 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42858 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42859 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42860 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42861 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42862 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42863 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42864 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42865 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42866 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42867 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42868 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42869 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42870 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42871 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42872 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42873 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42874 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42875 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42876 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42877 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42878 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42879 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42880 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42881 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42882 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42883 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42884 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42885 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42886 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42887 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42888 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42889 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42890 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42891 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42892 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42893 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42894 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42895 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42896 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42897 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42898 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42899 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42900 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42901 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42902 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42903 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42904 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42905 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 42906 => Best Individual: 01100111, Fitness: 0.8051948051948052
